"iteration","n_tot","n_rba","est_tot_DU","est_rba_DU","sd_tot_DU","sd_rba_DU","CoV_tot_DU","CoV_rba_DU","frcAct","ba_DU"
2112,5,5,376.47716146396,60.8046423066402,20.3757904770172,8.66453948397455,0.0541222484726148,0.142497992838753,-0.08,228.915591394353
2113,5,5,371.510000731001,59.8380324004957,30.5724467734314,4.89754833172368,0.0822923924343238,0.081846747549191,-0.08,222.304274608498
2114,5,5,367.574708518903,58.3934420175903,36.5465513254259,1.60983181348195,0.0994261859655298,0.0275687090512151,-0.08,214.639524290312
2115,5,5,385.164068332935,56.6208495966065,21.9338747141576,2.49962666595253,0.0569468351736228,0.0441467530734888,-0.08,218.083167830962
2116,5,5,377.841233142317,57.3659387029718,24.0997463386227,4.32764645380517,0.0637827325996085,0.0754393033854596,-0.08,216.752170198974
2117,5,5,380.775828317544,60.1584544130624,21.9814094902317,4.09400119502211,0.0577279539705984,0.0680536299505256,-0.08,229.068853094371
2118,5,5,404.307880658902,59.0095368938689,27.4325289869946,3.74764562691063,0.0678505918368143,0.0635091516418935,-0.08,238.580208002234
2119,5,5,357.675316519558,58.8387759498205,25.0997580624005,3.95917389886144,0.0701747000789417,0.0672885156930855,-0.08,210.451778114754
2120,5,5,363.730018737121,62.486361666491,15.215330226544,4.92862456336358,0.0418313843860674,0.0788752046353599,-0.08,227.281654997673
2121,5,5,390.793388559787,58.7620674899877,33.1460487747034,5.96715944106922,0.0848173222603852,0.101547813001745,-0.08,229.638274731912
2122,5,5,368.810635038369,55.6450043010445,21.6359637913674,1.14313104117025,0.05866415373059,0.0205432824658582,-0.08,205.22469372981
2123,5,5,370.503110580853,57.5907540389754,38.7063938562048,4.38156541051311,0.104469821577269,0.0760810564756249,-0.08,213.375535121372
2124,5,5,390.121346075874,60.6280780662927,10.620664033823,2.21767130976045,0.0272240013028086,0.0365782881544682,-0.08,236.523074252153
2125,5,5,354.580204546886,59.136646310923,32.2355092484021,1.67912300015734,0.0909117565928294,0.0283939503658866,-0.08,209.686841451439
2126,5,5,382.126014652803,57.0867596085943,9.02521533884503,4.46141239515404,0.023618426887385,0.078151438717891,-0.08,218.143359386748
2127,5,5,379.380927510013,59.1520051706101,19.8975473213121,2.50041088020225,0.0524474107117232,0.0422709403170764,-0.08,224.411425857031
2128,5,5,373.030421314917,62.209626223869,32.3341082998979,6.33193868398164,0.0866795479733836,0.101783904973089,-0.08,232.060830801334
2129,5,5,356.050191673026,61.417796643537,23.9009890953353,2.44654334929402,0.0671281455657366,0.0398344369709894,-0.08,218.678182670663
2130,5,5,391.908018604629,60.2703782804728,30.034011097786,4.08989106283743,0.0766353574614798,0.0678590574594507,-0.08,236.204445324515
2131,5,5,387.213444279903,55.3669292943747,25.2340156182819,2.67194462858752,0.065168232123782,0.0482588552885303,-0.08,214.388193912767
2132,5,5,369.464498866861,60.0128499216378,14.954206434365,4.51052352423698,0.0404753541415459,0.0751592955529796,-0.08,221.7261752187
2133,5,5,365.832309375319,59.6465287484795,36.0850295440184,4.30088232993175,0.0986381700556625,0.0721061630940491,-0.08,218.206273582776
2134,5,5,384.503942473002,59.4908933549883,27.5051135539534,2.76225806575983,0.0715340221924634,0.0464316117977444,-0.08,228.744830362339
2135,5,5,354.736380156873,60.3317810344293,25.4223691026122,3.47780501473611,0.0716655255132554,0.0576446601626339,-0.08,214.018776125705
2136,5,5,366.725421297952,59.8699898049389,19.0640803342573,2.1780129932483,0.0519846163562476,0.036379043997576,-0.08,219.558472343203
2137,5,5,358.759880000507,61.7354385733575,51.9105657732599,4.4902345700427,0.144694456284205,0.0727335007867022,-0.08,221.481985343564
2138,5,5,385.434882864619,62.1674331129976,22.4567025902505,3.79944153890433,0.0582632854176257,0.0611162685774453,-0.08,239.614972999023
2139,5,5,367.922861018766,58.0517449857122,34.3455338316374,2.9858147374628,0.093349822668088,0.05143367763015,-0.08,213.58564102275
2140,5,5,365.568460841835,62.1417400236363,45.3431045953978,3.3652349021593,0.124034509134024,0.0541541788318012,-0.08,227.170602544742
2141,5,5,362.515471785301,57.7324915914367,39.7103635406,2.46812309117166,0.109541155154113,0.0427510232649954,-0.08,209.289214266106
2142,5,5,383.579300555044,60.4349197596683,33.4368604621723,4.69255682619438,0.0871706591408575,0.0776464475315808,-0.08,231.815842505138
2143,5,5,358.410332948229,59.6608735464964,31.3099748192436,4.39017269651348,0.0873579022169714,0.0735854578644749,-0.08,213.83073551782
2144,5,5,375.088978365936,55.1470003626358,48.8702760688222,2.81868707148055,0.130289821582399,0.0511122464131398,-0.08,206.85032025967
2145,5,5,362.303289682157,57.2439339624019,25.437398484092,5.10388735924824,0.0702102332728137,0.089160318062705,-0.08,207.396655889264
2146,5,5,387.013950656036,58.1096709836153,37.5773512878843,4.05225670951938,0.0970955988128751,0.0697346352324376,-0.08,224.892533386914
2147,5,5,373.265856785505,64.9747768540228,46.3968872427186,6.08236110711715,0.124299842590158,0.0936111119055051,-0.08,242.528657518638
2148,5,5,398.011336656864,58.8500854078713,20.5784799017564,5.01787590140148,0.0517032506526256,0.0852653970954192,-0.08,234.230011555574
2149,5,5,385.840819760458,57.4858826659535,32.3956117725372,2.51048486235415,0.0839610795784889,0.0436713284362773,-0.08,221.80400092485
2150,5,5,384.707903727801,59.0897964335877,46.596462014894,2.24955006677518,0.121121665459369,0.0380700256651501,-0.08,227.32311717668
2151,5,5,375.102979991759,59.3105115816191,27.2817262928655,1.617798484299,0.0727312971319631,0.0272767582197078,-0.08,222.475496391011
2152,5,5,387.002153035507,57.7744420464038,27.4660928495981,2.6460870735025,0.0709714213064807,0.0458003051137593,-0.08,223.588334623834
2153,5,5,362.82977328588,59.4864565080042,31.4328051877229,1.76111179638659,0.0866323755712197,0.0296052563855375,-0.08,215.834575283795
2154,5,5,364.371114437211,58.2050077422073,27.2193872418498,4.28617355369154,0.0747023739351332,0.0736392575132917,-0.08,212.082235368546
2155,5,5,367.755308699514,60.4864964778924,7.42200519178968,4.41386898226559,0.0201819117663752,0.0729727995384695,-0.08,222.442301843794
2156,5,5,379.574774155184,59.646572550426,36.3609930515541,2.51797234344873,0.0957940188003337,0.0422148706251311,-0.08,226.403343049587
2157,5,5,357.102636788058,54.2793582556504,30.7499301552084,3.18489990978676,0.0861095018277857,0.0586760789393677,-0.08,193.833019562564
2158,5,5,370.806294587068,59.3811719204526,33.3469877414379,4.37199196016339,0.0899310185081225,0.0736258955283022,-0.08,220.189123280607
2159,5,5,385.506577890829,60.1918718688236,12.5299165137657,7.10624482890117,0.0325024713775806,0.11805987433632,-0.08,232.043625409934
2160,5,5,376.64741230705,56.5616960256088,21.5413919771902,4.71939707717263,0.0571924597735699,0.0834380403840062,-0.08,213.038164437435
2161,5,5,381.316132982968,60.3461876748448,34.4897812384538,5.30330136589313,0.0904493103101787,0.0878812990551813,-0.08,230.109749244363
2162,5,5,388.659310813624,59.7411830812323,19.4845228711059,5.08905002387333,0.0501326543041431,0.0851849555264675,-0.08,232.189670435423
2163,5,5,365.17658046628,59.6762860943983,37.6144346206807,2.72653597321723,0.103003414328083,0.0456887677109176,-0.08,217.923820908798
2164,5,5,366.431088995663,58.6264784354793,26.3664801357375,2.01894710369899,0.0719548120439354,0.0344374616653962,-0.08,214.825643370934
2165,5,5,362.338570898012,59.5802756904612,34.8152857329388,4.46571812996219,0.0960849562514234,0.0749529618352731,-0.08,215.882319473913
2166,5,5,380.319835809573,58.945643346625,39.2623038809366,3.58689646786557,0.103234962218997,0.0608509172895631,-0.08,224.181973992781
2167,5,5,379.385185394406,57.7555489887641,28.544259263747,2.63118332655638,0.0752382021297764,0.0455572386138733,-0.08,219.11599660658
2168,5,5,391.682629546346,56.7868111957566,34.6701411545455,2.49782978080341,0.088515901751122,0.0439860898720451,-0.08,222.424075327058
2169,5,5,375.66119478221,58.8118159896659,37.8915717021415,2.90687318516177,0.100866345069549,0.0494266863936416,-0.08,220.933170619893
2170,5,5,363.564975972956,60.6125381828716,17.014849876714,2.5548938799608,0.0468000247581046,0.0421512438936731,-0.08,220.365959881156
2171,5,5,352.015502752288,61.2402600161678,20.6613478238345,6.5874818531419,0.0586944258485507,0.107567829584701,-0.08,215.575209182722
2172,5,5,377.870845051779,60.5968651766696,24.0871865409504,4.86097641085022,0.0637444959206891,0.0802182818645501,-0.08,228.977886517969
2173,5,5,387.979073766213,60.2136508928678,34.7325907894889,6.29288292770717,0.0895218148039035,0.104509240585718,-0.08,233.616365014969
2174,5,5,365.113232835945,57.79255815232,36.6289065803497,5.82737926852027,0.100322046111125,0.100832692907648,-0.08,211.008277408529
2175,5,5,381.126190911968,55.7825282230583,43.2549309959999,5.8507568463023,0.113492412821324,0.104885114258479,-0.08,212.601825010935
2176,5,5,394.446024529994,60.3955883029031,9.79463044158965,2.43848768040067,0.0248313579868388,0.0403752616527366,-0.08,238.227997052303
2177,5,5,365.58006844704,57.450955303256,21.5958943891062,5.35163320303597,0.0590729535142443,0.0931513353396348,-0.08,210.029241721122
2178,5,5,378.765319360177,59.5508696104247,18.9535987113375,3.13828651617817,0.0500404808533015,0.0526992558917862,-0.08,225.558041461688
2179,5,5,384.819956746991,56.3718239310175,23.8859833915928,2.46603161110283,0.0620705422699719,0.0437458190836707,-0.08,216.930028468831
2180,5,5,400.516211891117,58.861726367863,33.9766730020561,3.3458776988464,0.0848322040239732,0.0568430099711306,-0.08,235.75075670228
2181,5,5,363.813350118107,59.2239324236056,19.3001259895779,1.73219403947099,0.0530495265864002,0.0292482104545387,-0.08,215.464572622003
2182,5,5,357.731393757941,63.0791011744236,16.1488227959004,4.20941838266429,0.0451423136959221,0.0667323773530728,-0.08,225.653747801248
2183,5,5,374.120133731082,58.1679255102764,15.8619484682163,6.8357745603729,0.0423980081211505,0.11751793622355,-0.08,217.617920707642
2184,5,5,380.275072453764,58.0529249633853,34.5200031801375,4.27961309054436,0.0907764028743552,0.073719163905067,-0.08,220.760802466043
2185,5,5,354.653644377361,59.8366272121576,25.0560051436211,3.09980922317216,0.0706492250703078,0.0518045446007749,-0.08,212.212779080413
2186,5,5,367.994457297772,55.5644055400288,19.7935699891905,5.28489132610684,0.0537876851041103,0.0951128924127441,-0.08,204.473932617762
2187,5,5,374.67743824856,59.9625705220857,47.8231274312283,6.93578875665738,0.127638129626323,0.115668636222037,-0.08,224.666223140137
2188,5,5,368.593169919882,57.8093338906825,18.7447107235574,3.0519974263148,0.0508547424458021,0.0527941981148949,-0.08,213.081256297235
2189,5,5,381.719382659865,58.395736072733,31.5200861495592,2.75617288838616,0.0825739733987927,0.0471981872949301,-0.08,222.90784323652
2190,5,5,388.091022749664,58.4447989643989,27.2300713270906,2.37428549530821,0.0701641360682934,0.0406244103389676,-0.08,226.819018044921
2191,5,5,385.177163353063,58.5191736759408,30.6037642075153,2.59366410869151,0.0794537348504827,0.0443216119737839,-0.08,225.402493182641
2192,5,5,369.909184268557,57.45773328453,27.5042029359398,4.09682000218854,0.0743539336292109,0.0713014553132672,-0.08,212.541432492008
2193,5,5,369.337269222301,58.574651443567,27.6643800065611,2.02750603492634,0.0749027577552975,0.0346140520678935,-0.08,216.338018098151
2194,5,5,366.307378049758,57.8876042435775,36.1333344195202,2.73313289919221,0.0986421147504486,0.0472144759643503,-0.08,212.046565320469
2195,5,5,384.91707219175,60.5213143463257,17.4242266202481,3.25953203773784,0.0452674819566539,0.0538575884040714,-0.08,232.956871233843
2196,5,5,385.948117376875,59.600566822723,29.6238502649171,3.63974248273432,0.0767560429268519,0.0610689239510161,-0.08,230.027265598246
2197,5,5,338.735934762904,60.2355182662849,50.8201515452309,2.07597998578308,0.150028816933173,0.0344643832332568,-0.08,204.03934585858
2198,5,5,359.197088639611,61.949617925824,18.2841327524748,4.02000788544694,0.0509027866058781,0.0648915686656912,-0.08,222.521224012922
2199,5,5,365.825882735471,59.3471566006343,31.4691005150932,6.04565987839893,0.08602207224864,0.101869410847803,-0.08,217.107259512673
2200,5,5,373.423686528173,57.2278439961449,28.413746721971,5.107050864069,0.0760898350775276,0.0892406651631508,-0.08,213.702324770996
2201,5,5,355.495333035451,57.2434097090539,14.6785975819818,3.70799375751255,0.0412905493207079,0.0647759065429339,-0.08,203.497649986049
2202,5,5,374.50246972952,60.7380329537478,13.0599468362278,4.88746981956946,0.0348727922826791,0.0804680293695267,-0.08,227.465433476915
2203,5,5,367.762663308596,59.206660212839,51.6109963864878,2.87483257804591,0.140337781769815,0.0485558984024994,-0.08,217.739990454807
2204,5,5,364.566418207581,60.3178552959846,60.5945715694318,0.824273959597301,0.166209964887468,0.0136655051071117,-0.08,219.898644592203
2205,5,5,389.831245257971,56.7108365783317,20.8155835371409,4.04388362515519,0.0533963959799225,0.071307070555547,-0.08,221.076560429523
2206,5,5,381.607646038314,59.5260709991069,51.0950983990926,2.50616148241463,0.133894325571146,0.0421019133356245,-0.08,227.156038318787
2207,5,5,346.974110387361,57.494622828931,11.6661124623707,2.93280298167879,0.0336224292047228,0.05101003950239,-0.08,199.491456081252
2208,5,5,394.113625827476,58.0567857581655,13.9255926818622,4.58091696683354,0.0353339538886131,0.078904074812465,-0.08,228.809703390395
2209,5,5,354.265230096806,57.8811484725849,17.5635100083077,3.83475884995322,0.0495772898839334,0.0662522937285797,-0.08,205.052783819077
2210,5,5,380.719005010594,59.8630959766878,19.4814928279715,4.54544596322478,0.0511702661847138,0.0759306863279322,-0.08,227.910183370983
2211,5,5,367.159068850065,56.2677737919379,26.8253491356087,5.32192687395538,0.0730619271359008,0.0945821473874964,-0.08,206.59223431714
2212,5,5,362.221239403875,58.1390451688759,34.5140178447618,6.59329205662909,0.0952843568796882,0.11340557860002,-0.08,210.591969988281
2213,5,5,376.485803316036,56.3383271033348,43.7063293664577,1.60953356075998,0.116090245585619,0.0285690691136035,-0.08,212.105803369806
2214,5,5,376.730672754938,60.9549334995656,45.2638507728403,5.68252353879042,0.120149098669978,0.0932249977572516,-0.08,229.635931050238
2215,5,5,384.421949770485,59.0102030797279,16.7101528109545,4.3751596072748,0.0434682588258321,0.0741424258676686,-0.08,226.848173242613
2216,5,5,365.746146951613,57.6838193574581,55.2350972888719,3.87452374792634,0.151020312173458,0.0671682941782424,-0.08,210.976346714432
2217,5,5,380.803657521072,62.6876206102494,24.5363241629613,2.81955970816054,0.0644330055091543,0.0449779347295811,-0.08,238.716752096763
2218,5,5,360.969235894355,59.771255241905,23.1041129487505,7.0762900975786,0.0640057673931868,0.118389517987193,-0.08,215.755843331169
2219,5,5,390.137448230836,59.4655080682332,39.5861926607267,5.27915409881032,0.101467297846539,0.088776742523629,-0.08,231.997215754907
2220,5,5,374.822588896189,59.6474952808771,34.4416035945392,3.51051905589987,0.0918877480035713,0.0588544253093782,-0.08,223.572286023516
2221,5,5,376.263249732592,57.9813708230004,13.2445091665491,3.76929783695527,0.0352001136862606,0.065008774084728,-0.08,218.162590098126
2222,5,5,368.667626728581,59.102157068312,21.366351215695,3.66058246471908,0.0579555937831917,0.0619365289914557,-0.08,217.890519809144
2223,5,5,354.209632568327,57.8513118470647,32.802588404888,2.63223650528216,0.0926078383781967,0.0455000313949789,-0.08,204.914919129445
2224,5,5,373.657244353667,58.9275196823907,49.5471156688791,3.29387491845913,0.13260044176203,0.0558970568626094,-0.08,220.186946211186
2225,5,5,373.272072692856,59.4789394418537,57.8565062702972,3.89727787868591,0.154998218465446,0.0655236612363587,-0.08,222.018270070336
2226,5,5,368.020446851206,56.9091860976556,14.2227546082907,4.01221424269669,0.0386466424079994,0.0705020492792107,-0.08,209.437440975977
2227,5,5,392.005178109258,59.4629066926604,16.2438212616138,5.59865939815259,0.04143777217424,0.0941538130164034,-0.08,233.097673289505
2228,5,5,365.578125333471,58.7317150000572,18.0101516737573,3.94201038283514,0.0492648504538637,0.0671189387681136,-0.08,214.710302673406
2229,5,5,367.242973226316,61.7031135655075,20.7544992950689,2.48041912051482,0.0565143537335398,0.0401992537683121,-0.08,226.60034883118
2230,5,5,395.056025650811,63.6272313545212,39.3650447155305,4.1005491117704,0.0996442078074393,0.0644464488627952,-0.08,251.363211420818
2231,5,5,351.786729251787,59.3567159195032,41.5766685554743,5.85336091412181,0.118187143227101,0.098613287872258,-0.08,208.809049524495
2232,5,5,411.883883515581,58.7859787461871,17.8650217154738,1.31793921476121,0.0433739275326562,0.0224192782508822,-0.08,242.12997222244
2233,5,5,414.262166850352,59.039996331716,45.4763525315547,4.14441089129495,0.109776745671256,0.0701966657993946,-0.08,244.580368112135
2234,5,5,359.029360323681,58.5278496383691,20.5328587066367,2.63515693267944,0.0571899152986413,0.0450239834362873,-0.08,210.132164167842
2235,5,5,374.113491682371,60.3720793272555,25.2889742631491,2.46439555829335,0.0675970656642874,0.0408201205881073,-0.08,225.860093972447
2236,5,5,377.443956070065,59.1979851029921,17.8388168521037,3.14954593764133,0.0472621605544858,0.0532036002941955,-0.08,223.439216886501
2237,5,5,385.434101097311,59.316524323142,35.8285646739806,7.59343826408984,0.0929563953266679,0.128015563129131,-0.08,228.62611232707
2238,5,5,376.191858677277,61.3942126742773,39.869396635392,2.01855828755704,0.105981550944713,0.0328786411557447,-0.08,230.960029779644
2239,5,5,393.145804742481,56.8195695343586,30.3958843480848,4.29825075867061,0.0773145331361092,0.0756473657561145,-0.08,223.383753897068
2240,5,5,367.389957166462,60.4152554572795,26.4485786945507,2.67185303386842,0.0719904781789314,0.0442248073544557,-0.08,221.959581146508
2241,5,5,380.314981732754,57.5612138626315,40.1129408488808,8.06337447247211,0.105472944205674,0.140083468213773,-0.08,218.913919986818
2242,5,5,360.308899857406,59.5373565978356,29.127762585887,3.18335520623965,0.0808410855169398,0.0534681985924005,-0.08,214.518394561842
2243,5,5,391.309875121183,59.2161279355004,43.217023572474,3.44228958819242,0.11044194465854,0.0581309468924048,-0.08,231.718556276007
2244,5,5,392.44846708341,59.333212110894,27.9423106988666,2.8717110122606,0.0711999486366392,0.0483997226863996,-0.08,232.852281400552
2245,5,5,386.879276901553,58.5045509656064,26.7994766264805,3.90579469703197,0.0692709023887574,0.0667605277293404,-0.08,226.341983730238
2246,5,5,366.052163483413,57.9562857415365,32.1349504249501,2.2114090196802,0.087787899186686,0.0381565000480235,-0.08,212.150237831523
2247,5,5,385.423180211748,61.3544671870403,25.9198593904773,4.1709197465209,0.0672503905349884,0.0679807019398566,-0.08,236.474338634264
2248,5,5,367.424748452501,57.5511929993664,57.3312310734189,4.36673301874081,0.156035300602051,0.0758756298725012,-0.08,211.457326109335
2249,5,5,377.117740967124,59.0292876098174,19.9700940995057,3.13006319575027,0.0529545336379353,0.0530255966570347,-0.08,222.60991594313
2250,5,5,367.897387658155,60.817630997392,22.1422764254314,4.94061388593746,0.0601860115571293,0.081236539551324,-0.08,223.746475674981
2251,5,5,348.414261645919,58.1347661606661,20.4491259990309,1.53141915583625,0.0586919889628761,0.0263425701516351,-0.08,202.549816278266
2252,5,5,387.713057314782,60.9833104212617,33.214335326014,3.52887525263241,0.085667311686765,0.0578662461623611,-0.08,236.440257286038
2253,5,5,377.382515150368,60.3355394281263,33.9624965259656,3.22120174305083,0.0899948862560131,0.0533881319962016,-0.08,227.695776223405
2254,5,5,339.394909353404,59.4925628901035,44.187161852519,6.62056907511676,0.130193944089208,0.111283978257021,-0.08,201.914729892884
2255,5,5,371.444593795433,58.6732463394968,37.4251554471629,4.47391481693589,0.10075568758385,0.0762513597943566,-0.08,217.938601532338
2256,5,5,389.864759136055,58.0309453412043,37.6805865867909,3.61484524114065,0.0966504042845308,0.0622916828234738,-0.08,226.242205278862
2257,5,5,368.941743814779,60.0277316096823,13.3171751360885,5.74859792323989,0.0360956041417047,0.0957657031023417,-0.08,221.467359773217
2258,5,5,363.678651566133,58.980167152066,24.2310210711296,3.76325024801451,0.066627559706301,0.0638053506751158,-0.08,214.498276590085
2259,5,5,375.526546203417,60.3857931340882,36.4706403123522,4.3292794641391,0.0971186742483886,0.0716936756055489,-0.08,226.764683353982
2260,5,5,378.411311354683,59.4345748378985,38.9141335103981,2.06786826140179,0.102835545193109,0.0347923454831077,-0.08,224.907154042172
2261,5,5,377.9406331513,61.5687772573922,25.0513599439426,5.59862885607664,0.0662838492253724,0.090932922586252,-0.08,232.693426590102
2262,5,5,407.460067687129,59.3027082982121,52.0251251914775,4.82021405291503,0.127681530822857,0.081281516329337,-0.08,241.634855372195
2263,5,5,374.387745942274,58.3667251151032,41.4983536198365,2.86845544246194,0.110843247594527,0.0491453895486709,-0.08,218.517866538758
2264,5,5,382.488996147357,59.8064637485279,41.6434584618405,3.44936379429152,0.10887491896838,0.0576754346954083,-0.08,228.753142822977
2265,5,5,362.630638953856,59.7395197883701,24.1109467830001,3.8916569081612,0.0664889951178896,0.0651437594735875,-0.08,216.633802316532
2266,5,5,368.924507138664,58.4372845122479,21.7755305135612,1.84271719126171,0.0590243534712554,0.0315332446851717,-0.08,215.589463872029
2267,5,5,358.419638140894,58.0459255452133,34.7110097660538,5.41605626394823,0.0968446091461342,0.0933063985641772,-0.08,208.047996294687
2268,5,5,371.873895215711,58.3175562008116,37.0595368317719,4.47423297500823,0.0996561934262013,0.0767218873095707,-0.08,216.86776783857
2269,5,5,368.536569384761,58.5128929872315,24.664574166549,4.61291547801209,0.0669257170536002,0.0788358811624424,-0.08,215.64140846292
2270,5,5,371.486476162931,57.6897307824743,27.8877630302557,2.33761680150156,0.0750707355979881,0.0405205011324427,-0.08,214.309547991695
2271,5,5,353.228141460174,58.6829696349736,24.4868441025491,5.26600980046389,0.0693230273254149,0.0897365936526408,-0.08,207.284762995255
2272,5,5,365.160517860462,56.6548794185568,20.0106083592515,2.75288828691707,0.0547994851045153,0.0485904888540877,-0.08,206.881251078022
2273,5,5,388.52367382137,58.3314164800419,21.756624324822,1.97420311429619,0.0559981946809887,0.0338445941043052,-0.08,226.631362300302
2274,5,5,373.52739499198,57.0154896280373,15.379617835947,4.8113495079321,0.0411740023413201,0.0843867085825414,-0.08,212.96847314953
2275,5,5,382.476004883814,58.0865374833253,21.3535275638549,1.80150018518725,0.0558297181815146,0.031014074228549,-0.08,222.167067941562
2276,5,5,373.889313656689,59.034216387066,11.7724635623343,3.02071146186688,0.0314864938160386,0.0511688245688088,-0.08,220.722626472206
2277,5,5,382.838037015205,61.3220417774833,25.040150400207,3.1970448938087,0.0654066419194718,0.0521353301543624,-0.08,234.764100998561
2278,5,5,388.507522959681,55.7701545404089,46.5742471469467,2.3386392883385,0.119879910669787,0.0419335271277402,-0.08,216.671245955729
2279,5,5,386.318442467213,60.3319286632305,36.4149179271976,2.1848347168662,0.094261401797529,0.0362135732318758,-0.08,233.073367122222
2280,5,5,382.152152265875,56.948388069963,36.6481674800347,2.01313732269906,0.0958994140494529,0.0353502072828795,-0.08,217.629490690087
2281,5,5,369.770713324926,58.9908508952893,32.7302620027363,3.67065333915689,0.0885150197765268,0.0622241124419856,-0.08,218.130890151955
2282,5,5,358.705316680168,55.9184983104084,27.4642676624785,4.03269550476648,0.0765649863142856,0.0721173784456914,-0.08,200.582626447145
2283,5,5,385.33616028485,60.2762660608282,13.8540774007221,5.01963215266148,0.0359532242976648,0.0832770919750717,-0.08,232.266249201875
2284,5,5,387.106434153278,62.0819580586109,35.9435884448776,4.31543126248501,0.0928519530384387,0.0695118420461362,-0.08,240.323254093222
2285,5,5,381.406480026245,59.4439507220314,23.649343217105,3.02984137124288,0.0620056146279362,0.0509697174303044,-0.08,226.723080037436
2286,5,5,366.737050415864,57.9259435549283,16.7295896481033,5.21516815533277,0.0456173970672795,0.0900316479158857,-0.08,212.435896818902
2287,5,5,367.043810448027,58.3554290473273,14.5205459614149,5.24315873560412,0.0395607977796727,0.0898486879661499,-0.08,214.189990378605
2288,5,5,373.503761767116,59.0625484818685,26.093517452956,1.64252620719629,0.0698614582340556,0.0278099447012607,-0.08,220.600840375305
2289,5,5,359.372581652002,59.7009767579665,30.6594851508861,6.41883550695015,0.085313924089443,0.10751642360849,-0.08,214.548941446566
2290,5,5,360.541033307347,60.0686175149205,36.4145262494462,3.72212952064852,0.100999672396246,0.0619646276980484,-0.08,216.572014281733
2291,5,5,367.897214635666,56.7184216064563,41.2077353973791,4.21540114677833,0.112008826808291,0.0743215524583373,-0.08,208.665493275467
2292,5,5,348.821501118526,60.2830055674076,36.2047489208415,4.46096377066652,0.103791620656261,0.0740003543067926,-0.08,210.280084939596
2293,5,5,375.457467297448,58.1172461696615,13.0311334985862,5.78439922088787,0.0347073493900245,0.0995298229376094,-0.08,218.205540531634
2294,5,5,367.432880459575,61.5547187856369,25.1934474081815,5.06074311445409,0.0685661211829225,0.0822153559352294,-0.08,226.172276292857
2295,5,5,355.161619775102,60.9764662352684,4.59212537892246,3.75540911049526,0.0129296779923189,0.0615878443333463,-0.08,216.565005162798
2296,5,5,374.00163329213,59.7859782477348,29.5603155325793,2.15619798202893,0.079037931659218,0.0360652789370496,-0.08,223.600535126206
2297,5,5,344.453381032382,58.2924049882774,22.2294250930549,6.44014266645483,0.064535366227005,0.110479961630506,-0.08,200.79015986721
2298,5,5,355.990325446975,58.8958634682959,24.8364055875508,2.9500843008684,0.0697670802046845,0.0500898386939595,-0.08,209.663576035593
2299,5,5,398.47643983232,58.3992411377776,49.5589623309508,4.16298842015862,0.124371123050099,0.0712849745827543,-0.08,232.707216974908
2300,5,5,393.749560561239,56.3071911727701,29.7757268212242,1.81611728324847,0.0756209779098745,0.0322537360756638,-0.08,221.709317807159
2301,5,5,377.181750662095,57.8845759871307,37.2642668356034,4.29284520580162,0.0987965795539968,0.0741621603439928,-0.08,218.33005707159
2302,5,5,381.246235665841,57.1618292748601,23.8313406615916,2.68331991455269,0.0625090517155416,0.0469425130124871,-0.08,217.927322348139
2303,5,5,398.678752810668,60.3646605315666,32.6895019630845,3.15188308318104,0.0819945927206427,0.0522140446981031,-0.08,240.661075745643
2304,5,5,380.428014239801,57.3851169000987,15.4989016111724,3.9265625806034,0.0407406947728164,0.0684247552799992,-0.08,218.309060692234
2305,5,5,370.755701182495,60.4289736607874,37.4325737616366,1.498848340851,0.100962908034181,0.0248034717462629,-0.08,224.043865013438
2306,5,5,374.979526137979,61.1384879131118,26.4199866572623,4.8774373127021,0.0704571444989792,0.0797768718067378,-0.08,229.256812264512
2307,5,5,386.951416386286,59.0827941499061,23.7438021226315,4.41230655782415,0.0613611970835339,0.0746800590816533,-0.08,228.621708803655
2308,5,5,377.680270118665,60.0360242823826,14.5383213022182,4.89603416157152,0.0384937272409023,0.0815516053918354,-0.08,226.74421867821
2309,5,5,359.210861213748,57.0514820765374,33.1072504019816,4.85477308884537,0.0921666184872988,0.0850946007385479,-0.08,204.935120102337
2310,5,5,391.67119406556,58.1256670142085,25.1411971727625,3.01561903898485,0.064189548666564,0.0518810225136461,-0.08,227.661494053122
2311,5,5,380.097205820395,58.0882585986765,28.2219592306474,3.97440866638886,0.0742493204330023,0.0684201723767876,-0.08,220.791847843295
2312,5,5,360.268539439818,59.1282510967722,38.0161532923538,1.2759423879146,0.105521712640979,0.0215792343633898,-0.08,213.02048662265
2313,5,5,384.531763426695,60.9867994313194,11.0503093394538,2.91145351529759,0.0287370521513768,0.0477390770206976,-0.08,234.513615310754
2314,5,5,372.29352956808,59.4321192903452,23.1573474979786,4.42561292789463,0.0622018532657412,0.0744650027752515,-0.08,221.261934603138
2315,5,5,371.513599321802,59.586673951584,46.1906526012203,4.73377758450873,0.124330987305825,0.0794435612961896,-0.08,221.372597113677
2316,5,5,392.778718908042,55.7552701021863,28.6394246262472,1.52156591199845,0.0729149092035008,0.0272900823403738,-0.08,218.994835631086
2317,5,5,382.671630357718,56.7589043133844,26.2288695907822,4.39289612515698,0.0685414530632011,0.0773957175230581,-0.08,217.200224509205
