"","sim.num","sample.num","tru.tot","meas.tot"
"480",120,4,253.08159943828,247.953918104106
"481",121,1,227.182711155272,232.556258975403
"482",121,2,338.424517395535,330.505272825086
"483",121,3,224.958132286789,224.546676822313
"484",121,4,333.590581178817,338.426127584166
"485",122,1,209.913690504139,218.208500144348
"486",122,2,306.103841486919,299.840168172864
"487",122,3,291.711059725439,271.362726769503
"488",122,4,167.400097354042,172.458979228046
"489",123,1,209.314834187388,171.994620781813
"490",123,2,547.914356854766,561.721209658668
"491",123,3,427.166495762528,435.954631883055
"492",123,4,254.511646163261,243.313499207747
"493",124,1,230.608356199364,260.672987062922
"494",124,2,450.969328788973,451.432789461536
"495",124,3,211.847210902283,209.67144882695
"496",124,4,371.359275896168,359.468842989782
"497",125,1,389.339624911198,384.973440156182
"498",125,2,248.042388543759,252.735596249885
"499",125,3,134.207786035433,145.57154516979
"500",125,4,316.688740753004,289.229266624539
"501",126,1,290.263871246999,292.576481777736
"502",126,2,249.626989118748,245.618848678561
"503",126,3,355.769677502296,359.657209738866
"504",126,4,98.466477348404,90.4085673667886
"505",127,1,165.112222801248,159.157448416949
"506",127,2,267.059328741607,254.522569643224
"507",127,3,191.761965796666,196.463770138825
"508",127,4,536.202585438988,536.587257099422
"509",128,1,170.563178055526,152.684132095187
"510",128,2,210.644230257579,226.287961163385
"511",128,3,250.83218793106,241.278656514465
"512",128,4,244.626388485749,271.122059188314
"513",129,1,380.576117475193,343.053682619284
"514",129,2,301.88579609176,323.010631842639
"515",129,3,338.105599638004,329.146715517303
"516",129,4,350.783748361987,367.083943875434
"517",130,1,209.146895905355,223.425752664334
"518",130,2,411.032253030043,440.151329867626
"519",130,3,207.064349935849,181.164280282776
"520",130,4,474.278647414056,464.524058279207
"521",131,1,323.016216359796,348.604071325435
"522",131,2,308.485847483911,302.866727461708
"523",131,3,347.455844530803,364.358108631311
"524",131,4,295.253172409911,304.44944373591
"525",132,1,242.092355995502,250.610594166796
"526",132,2,261.337745179867,247.710515200987
"527",132,3,338.142029490636,366.299430437318
"528",132,4,259.864250967893,271.379843063097
"529",133,1,379.082369176726,371.978838543932
"530",133,2,173.594996210084,181.681995381142
"531",133,3,315.069077162179,320.171511978296
"532",133,4,202.946083409148,199.466177247839
"533",134,1,165.197780633579,184.872397332281
"534",134,2,385.513726859934,350.446676603918
"535",134,3,324.08698796942,318.295944601804
"536",134,4,293.03519776527,307.516813847708
"537",135,1,433.692093135631,418.503099722082
"538",135,2,159.139936393158,134.015414531421
"539",135,3,263.350938391707,237.526715906267
"540",135,4,441.331276289689,440.798776775196
"541",136,1,176.954356885945,165.48964578038
"542",136,2,383.559091657479,396.340165603887
"543",136,3,373.150866425299,341.779101689812
"544",136,4,331.936288246818,321.630332830623
"545",137,1,316.362952646281,290.440714986498
"546",137,2,316.070527695664,305.309985481316
"547",137,3,177.130503590203,186.044312333029
"548",137,4,317.883256058957,311.383384893807
"549",138,1,360.565262082298,355.082737699883
"550",138,2,297.337358141548,320.192903919272
"551",138,3,316.267931264291,324.499633217514
"552",138,4,352.335137629682,353.011164355744
"553",139,1,155.895302248892,192.153514766474
"554",139,2,257.840339638682,284.697237411428
