"","sim.num","sample.num","tru.tot","meas.tot"
"1",1,1,1457.56913939453,1481.82998481148
"2",1,2,584.272529677932,547.199674389915
"3",1,3,697.680666678816,724.27494488916
"4",1,4,828.581068642566,822.674749529765
"5",2,1,685.617084207513,641.391158970041
"6",2,2,964.813363883064,957.406126870331
"7",2,3,1070.12849823319,1032.31598314228
"8",2,4,703.605939846677,712.762426930435
"9",3,1,1323.92896496018,1400.2864588209
"10",3,2,453.241441844125,597.680722089569
"11",3,3,874.238514199637,982.830834028738
"12",3,4,652.821003045808,683.814982047339
"13",4,1,971.789731139338,956.875382051438
"14",4,2,820.859577430728,784.446795357431
"15",4,3,601.734174841755,575.457776467072
"16",4,4,823.835782241898,799.760680894808
"17",5,1,702.417428854556,745.167204180036
"18",5,2,1063.34733057861,1108.68653002971
"19",5,3,1259.34616119464,1345.63510456724
"20",5,4,1747.32243500785,1777.61814064893
"21",6,1,332.041753679746,303.188305008602
"22",6,2,1328.88863414012,1250.83931751534
"23",6,3,565.635929219414,625.249183502946
"24",6,4,802.27909525788,845.695490173072
"25",7,1,711.640786509926,722.165150971471
"26",7,2,934.726754835284,871.580166792927
"27",7,3,958.271663899656,1032.90016018457
"28",7,4,716.205005952742,742.492570021101
"29",8,1,550.376657121491,527.827468698409
"30",8,2,489.22111286677,518.734161614941
"31",8,3,490.242230307018,507.254775071834
"32",8,4,653.172684165382,608.920735501581
"33",9,1,1937.65233436708,1925.48814331085
"34",9,2,425.502350034329,423.685298216384
"35",9,3,505.906093116242,500.081724492381
"36",9,4,329.632216184869,328.38914924365
"37",10,1,1990.23361950112,2024.6792658691
"38",10,2,409.03491381649,358.861681200803
"39",10,3,1273.46708593852,1273.3019928117
"40",10,4,1023.29799301497,1088.24012173993
"41",11,1,752.794814336299,794.608603695794
"42",11,2,691.032164146015,724.283519107245
"43",11,3,1271.31661262007,1260.30008676895
"44",11,4,614.493325665533,680.392896810835
"45",12,1,596.000914162798,570.067183437318
"46",12,2,544.430573032087,521.649249567986
"47",12,3,1013.51484399193,1054.88581932722
"48",12,4,889.210997640656,920.466845021178
"49",13,1,1132.11191772169,1003.52029697475
"50",13,2,744.68478734029,771.004468281499
"51",13,3,837.202663691374,856.068309173024
"52",13,4,803.111212313128,872.023298633863
"53",14,1,581.446671648812,557.977899266007
"54",14,2,917.589091715706,973.299100919275
"55",14,3,477.258271651854,462.169793338079
"56",14,4,770.150919186318,743.979787595603
"57",15,1,868.840110361896,826.138272278569
"58",15,2,744.350402700493,696.415715081376
"59",15,3,1453.3105428481,1457.73242953869
"60",15,4,690.574034760581,678.90507322011
"61",16,1,967.189900826212,973.915762107854
"62",16,2,934.984722088739,941.95541564846
"63",16,3,980.282618869265,1028.25219863709
"64",16,4,629.646166324621,567.113202612204
"65",17,1,454.504643560679,439.5016922788
"66",17,2,618.053416398246,594.975439046242
"67",17,3,926.532829908245,996.778268202487
"68",17,4,945.997012700246,924.455907798363
"69",18,1,782.355931973269,835.41913924848
"70",18,2,902.629592147758,939.720086170854
"71",18,3,878.78710832343,893.363550408758
"72",18,4,918.818664851021,960.084724404818
"73",19,1,819.047267817078,762.881730820855
"74",19,2,498.263662125818,458.686819562167
"75",19,3,1101.17566758451,1150.93045827299
"76",19,4,756.346243437063,790.445870542956
"77",20,1,1468.06004551222,1493.77528895964
"78",20,2,1431.40026405879,1437.40541510327
"79",20,3,667.485366494782,750.60398037488
"80",20,4,1027.30084177441,1060.59817421576
"81",21,1,506.101104001683,432.267219023017
"82",21,2,938.131527307888,936.428520771799
"83",21,3,835.013616133906,838.142265980587
"84",21,4,1370.89996164775,1369.54293018601
"85",22,1,1140.31978870605,1116.69382385675
"86",22,2,809.04620685663,800.550599752064
"87",22,3,751.119931810257,815.999098100871
"88",22,4,309.310228503654,297.397055824371
"89",23,1,772.895734193373,716.923850460297
"90",23,2,375.806603272802,410.860931499829
"91",23,3,456.2754769285,520.99338688524
"92",23,4,1163.43992810308,1076.05647313953
"93",24,1,778.128714805216,813.644484638081
"94",24,2,615.531851095114,647.547197397558
"95",24,3,908.273000097079,926.145220366467
"96",24,4,731.199254846386,753.15610963122
"97",25,1,1266.78610108811,1295.33138802509
"98",25,2,508.416879636036,552.14103471016
"99",25,3,838.394399312564,829.177514713035
"100",25,4,631.499484262903,598.865139700046
"101",26,1,815.581346972452,796.012891485705
"102",26,2,1130.58327794542,1001.41878484227
"103",26,3,705.186602619576,682.336102366791
"104",26,4,437.535057978648,462.806910156886
"105",27,1,1031.60585347016,999.562223606414
"106",27,2,899.380556474963,890.404066428904
"107",27,3,718.714664732414,742.703029289338
"108",27,4,496.725086876728,525.645247648598
"109",28,1,861.917464921632,827.703150939345
"110",28,2,818.620432587388,825.538032165723
"111",28,3,1335.44944672435,1299.8122531216
"112",28,4,546.161860837771,548.924480004857
"113",29,1,887.125618071317,802.401830135459
"114",29,2,929.718152916406,957.329111838886
"115",29,3,1020.25624186099,1019.27254833131
"116",29,4,835.36844403988,883.28605815727
"117",30,1,817.045808787781,882.121595059324
"118",30,2,897.230320872836,839.104924960025
"119",30,3,1113.29480173783,1053.98129844195
"120",30,4,857.521930742797,786.649629856057
"121",31,1,1071.28757691783,1103.38547671844
"122",31,2,802.438810714492,924.6626471257
"123",31,3,826.89488567743,786.721734855254
"124",31,4,731.010710718735,692.327318722399
"125",32,1,989.879504983181,935.131833484953
"126",32,2,998.638531853593,1012.20589628553
"127",32,3,860.363022586229,824.827403728363
"128",32,4,398.539640369196,442.279420690293
"129",33,1,653.094013613389,589.461134757672
"130",33,2,991.732759406548,874.32456255728
"131",33,3,675.746167657182,678.372865274195
"132",33,4,757.533959462951,684.336387937152
"133",34,1,949.536390489044,915.416792279669
"134",34,2,1074.27339234522,1017.17527117205
"135",34,3,1435.72164559125,1428.92110358527
"136",34,4,434.570244525746,437.758497697391
"137",35,1,653.091514996831,638.460597838376
"138",35,2,677.672336214724,549.089036878519
"139",35,3,928.39144476607,945.055951116025
"140",35,4,509.076981901101,521.642068817606
"141",36,1,940.909960963247,1016.61784247822
"142",36,2,634.042056580434,647.14772153172
"143",36,3,602.279613837967,614.160579261106
"144",36,4,534.046498490329,571.671721951073
"145",37,1,429.778238893032,501.528250507312
"146",37,2,1394.6958687393,1445.36138070169
"147",37,3,972.56121082822,920.084153766403
"148",37,4,811.079688506908,758.580833963766
"149",38,1,924.545986315973,992.999403841722
"150",38,2,429.426717385024,437.748162441522
"151",38,3,1030.94511201525,1014.88146073645
"152",38,4,891.159572471149,890.768378526129
"153",39,1,523.525861632829,569.886955934133
"154",39,2,784.209319703312,708.848430183849
"155",39,3,693.547670878369,648.278321790908
"156",39,4,880.414169289514,903.254841439695
"157",40,1,802.21557347693,849.076402643438
"158",40,2,648.777692060116,671.392220496092
"159",40,3,618.135113980826,588.993725138772
"160",40,4,1056.67413351961,1042.88042357502
"161",41,1,381.161879086419,369.154370118542
"162",41,2,802.958601096555,813.96795120217
"163",41,3,623.51409826062,624.743373929757
"164",41,4,1491.03560144551,1384.22533490716
"165",42,1,526.510859125068,557.845758507422
"166",42,2,480.14576867802,484.358653980581
"167",42,3,1120.62292130177,1129.92172162606
"168",42,4,1073.87173559724,1083.75399555854
"169",43,1,474.559172993323,440.862332595382
"170",43,2,1019.46368897946,1069.16850310094
"171",43,3,796.447919510725,775.505615006975
"172",43,4,344.376094555871,352.222530441112
"173",44,1,904.63256179374,984.732904600621
"174",44,2,671.987978980514,617.117575698184
"175",44,3,436.197903883728,469.438528007094
"176",44,4,695.527399175833,707.784872657284
"177",45,1,993.987558697417,969.83660144234
"178",45,2,552.015227975673,500.839841578707
"179",45,3,446.187322767694,463.274779993521
"180",45,4,1034.2405201908,969.07151071732
"181",46,1,573.497221855932,571.376395677754
"182",46,2,851.103984054504,843.749613709606
"183",46,3,1177.90714858802,1089.45224129317
"184",46,4,639.667499235162,605.088450623934
"185",47,1,668.63136869607,667.678059422151
"186",47,2,681.034388990243,605.98977746586
"187",47,3,592.860753240402,582.980972007064
"188",47,4,744.902579347286,733.950971656451
"189",48,1,898.997518571982,948.17370215862
"190",48,2,1082.94593140787,1084.32949985171
"191",48,3,865.050426244883,826.164383633581
"192",48,4,1295.5033364728,1282.51801425651
"193",49,1,885.973741029928,844.172872773045
"194",49,2,1658.08865618199,1674.90196989198
"195",49,3,799.535745609209,798.242066109079
"196",49,4,1804.53504316693,1816.1040342271
"197",50,1,916.149307257913,933.063626827266
"198",50,2,1334.04083893807,1387.11873875741
"199",50,3,494.817865725458,524.933681835231
"200",50,4,865.544599094992,844.675533901703
"201",51,1,878.698171121518,880.705186879555
"202",51,2,474.164230356814,467.600699021013
"203",51,3,405.539129713964,349.108347058339
"204",51,4,569.976618224471,531.46205598983
"205",52,1,687.633500605126,620.891933636921
